City,Name,Review,Zip_codes,Rating,Price,Lat,Long,Title
asheville,Travinia Italian Kitchen & Wine Bar,112,28803,3.5,$$,35.48433,-82.55755,Italian
asheville,Banks Ave Bar,37,28801,4.0,$$,35.5890742461795,-82.5531600130265,Bars
asheville,Roux,42,28803,4.0,$$,35.48431,-82.5571,Breakfast & Brunch
asheville,Mamas & Beer,51,28805,3.5,$$,35.5864185801151,-82.4832632135807,Mexican
asheville,LongHorn Steakhouse,42,28805,4.0,$$,35.591696,-82.531829,Steakhouses
asheville,AVL Tacos and Taps,41,28804,4.0,$,35.6225987388576,-82.5543349608779,Tacos
asheville,Carrabba's Italian Grill,56,28805,3.5,$$,35.58637,-82.5256,Italian
asheville,Taqueria Fast,33,28804,4.0,$,35.6483116,-82.5808792,Mexican
asheville,Lennys Subs,42,28803,4.0,$,35.5736694,-82.5461731,Sandwiches
asheville,Brixx Wood Fired Pizza,79,28803,3.5,$$,35.485292,-82.556294,Pizza
asheville,TreeRock Social Cider House,11,28803,5.0,$$,35.57108,-82.54474,Cideries
asheville,The Odditorium,23,28806,4.5,$,35.581879,-82.60402,Dive Bars
asheville,Marble Slab Creamery,31,28801,4.0,$,35.5941887,-82.5513229,Ice Cream & Frozen Yogurt
asheville,Cafe Yuzu,10,28801,5.0,$$,35.5761237,-82.5670858,Desserts
asheville,YoLo Asheville,25,28804,4.0,$,35.61585,-82.55449,Ice Cream & Frozen Yogurt
asheville,Tin Can Pizzeria,16,28801,4.5,$,35.581919,-82.564245,Pizza
asheville,Apollo Flame Bistro - Hendersonville,55,28803,3.5,$,35.55328,-82.53925,Greek
asheville,Pillar Rooftop Bar,44,28801,3.5,$$,35.596945146426,-82.5460818851347,Cocktail Bars
asheville,Claddagh Restaurant And Pub,58,28801,3.5,$,35.5945510864258,-82.5551986694336,Irish Pub
asheville,Root Down Food Truck,21,28787,4.5,$,35.598461151123,-82.5531387329102,Food Trucks
asheville,The Hop Ice Creamery,23,28806,4.0,$,35.5809535426781,-82.5734261784804,Ice Cream & Frozen Yogurt
asheville,Stoney Knob Cafe,225,28787,4.5,$$,35.6777299,-82.57575,Greek
asheville,One Stop at Asheville Music Hall,16,28801,4.5,$,35.5952,-82.55312,American (New)
asheville,Outback Steakhouse,57,28805,3.5,$$,35.59715,-82.53258,Steakhouses
asheville,Bun Intended Food Truck,16,28801,4.5,$,35.5962,-82.55472,Thai
asheville,Post 70 Indulgence Bar,17,28805,4.5,$$,35.58706,-82.48682,Cocktail Bars
asheville,Bistro at Biltmore,46,28803,3.5,$$$,35.541517,-82.552521,American (New)
asheville,Five Guys,27,28803,4.0,$,35.503414,-82.523712,Fast Food
asheville,Little Jumbo,11,28801,5.0,$$,35.60238,-82.5569,Cocktail Bars
asheville,Gan Shan West,40,28806,3.5,$$,35.57791,-82.57508,Ramen
asheville,Casablanca Cigar Bar,15,28803,4.5,$$,35.56761,-82.54329,Tobacco Shops
asheville,Olive Garden Italian Restaurant,49,28805,3.5,$$,35.59266,-82.53162,Italian
asheville,151 Boutique Bar,14,28801,4.5,$$,35.596645,-82.558509,Bars
asheville,Rise 'n Shine,90,28804,3.0,$,35.62074,-82.55491,Breakfast & Brunch
asheville,Green Sage Cafe - Westgate,62,28806,3.5,$$,35.5919912951347,-82.5756749510765,Coffee & Tea
asheville,Creekside Taphouse,74,28805,3.0,$$,35.591895,-82.505011,Barbeque
asheville,P.F. Chang's,94,28803,3.0,$$,35.4847003,-82.5540672,Chinese
asheville,Which Wich,30,28803,4.0,$,35.48433,-82.55755,Sandwiches
asheville,Copper River Grill,75,28803,3.5,$$,35.52506,-82.52913,Desserts
asheville,Cook Out,39,28803,3.5,$,35.5873260498047,-82.5943908691406,Fast Food
asheville,El Chapala Mexican Restaurant,49,28806,3.5,$,35.56003,-82.63458,Mexican
asheville,Asheville Coffee Roasters,21,28804,4.0,$,35.64137,-82.57871,Coffee & Tea
asheville,Wild Wok Asian Bistro,63,28805,3.5,$$,35.5818022869425,-82.5263414705002,Chinese
asheville,Haywood Lounge,24,28806,4.0,$,35.5784683227539,-82.5876083374023,Pubs
asheville,Jason's Deli,32,28806,3.5,$,35.590833508444,-82.57468521595,Delis
asheville,The Lazy Diamond,36,28801,3.5,$,35.5981598,-82.5537186,Dive Bars
asheville,Iannucci's Pizzeria & Italian Restaurant,61,28803,3.5,$$,35.488464,-82.524742,Italian
asheville,Asiana Grand Buffet,83,28803,3.0,$$,35.49039,-82.52233,Buffets
asheville,Dragon China,26,28806,4.0,$,35.58274,-82.6036699,Chinese
asheville,Tastee Freeze,20,28806,4.0,$,35.5872383,-82.5956573,Burgers
asheville,Starbucks,25,28801,4.0,$$,35.6014,-82.547065,Coffee & Tea
asheville,Starbucks,25,28803,4.0,$$,35.566477,-82.544743,Coffee & Tea
asheville,Oriental Pavillion,79,28806,3.0,$,35.59213,-82.57556,Chinese
asheville,Chicken Salad Chick of Asheville,29,28805,4.0,$,35.5832361,-82.5238714,Salad
asheville,Rockys Hot Chicken Shack South,228,28704,4.5,$$,35.473439,-82.515554,Chicken Wings
asheville,Cascade Lounge,10,28806,4.5,$$,35.5670311,-82.5742218,Lounges
asheville,Asheville Pizza Company,24,28803,4.0,$$,35.502331,-82.52288,Pizza
asheville,Yao Buffet Sushi Grill,62,28806,3.0,$$,35.565314,-82.6296642,Chinese
asheville,Takosushi,46,28801,3.5,$$,35.586879,-82.554136,Sushi Bars
asheville,Pacific Pagoda,45,28704,3.5,$$,35.50186,-82.52329,Chinese
asheville,Moe's Original Bar B Que,70,28804,4.5,$$,35.6403923034668,-82.5791397094727,Barbeque
asheville,Hookah Joe's,24,28801,4.0,$$,35.5915604,-82.5552979,Hookah Bars
asheville,Tunnel Road Tap Haus,20,28805,4.0,$,35.5828516,-82.5250484,American (Traditional)
asheville,Ay Caramba Mexican Grill & Bar,22,28806,4.0,$,35.6106222420931,-82.6284078508615,Mexican
asheville,Bruegger's Bagels,33,28804,3.5,$,35.6222229003906,-82.5542144775391,Bagels
asheville,Broadway's,26,28801,3.5,$,35.59886,-82.55387,Dive Bars
asheville,Capella on 9,25,28801,3.5,$$,35.5958849062718,-82.5514975190162,Tapas/Small Plates
asheville,The Mothlight,20,28806,4.0,$,35.577661,-82.591833,Music Venues
asheville,Mosaic Cafe,24,28803,4.0,$,35.48624,-82.55429,Coffee & Tea
asheville,Cheddar's Scratch Kitchen,65,28805,3.0,$$,35.57629,-82.51253,Comfort Food
asheville,The Newbridge Cafe,20,28804,4.0,$,35.64727,-82.58111,American (Traditional)
asheville,Neo Burrito,107,28803,3.0,$,35.48612,-82.554991,Mexican
asheville,The Beehive Coffee Bar,94,28704,5.0,$,35.47474,-82.51521,Coffee & Tea
asheville,Nicks Grill,33,28804,3.5,$,35.637429,-82.574327,Diners
asheville,Bruegger's Bagels,35,28803,3.5,$,35.564224,-82.541854,Bagels
asheville,Library Lounge at Biltmore Inn,29,28803,4.0,$$,35.55773,-82.58067,American (New)
asheville,Hickory Tavern,101,28803,2.5,$$,35.485317997716,-82.556405884192,Sports Bars
asheville,Neo Burrito,49,28806,3.0,$,35.5826930205778,-82.6037979125977,Mexican
asheville,Papa's Pizza,28,28806,4.0,$$,35.608181,-82.6264725,Pizza
asheville,Gondolier,50,28805,3.5,$$,35.5840841215428,-82.4682672124053,Italian
asheville,Charlotte Street Grill & Pub,35,28801,3.5,$$,35.60494,-82.54625,Pubs
asheville,Fuddruckers,38,28801,3.0,$,35.6034202575684,-82.5473937988281,Burgers
asheville,Cracker Barrel Old Country Store,32,28805,3.5,$,35.5979699,-82.53397,Breakfast & Brunch
asheville,The Creamery At Biltmore Estates,19,28803,4.0,$,35.555628458478,-82.583327293396,Ice Cream & Frozen Yogurt
asheville,THE BLOCK off biltmore,13,28801,4.0,$$,35.59382,-82.55008,Pubs
asheville,Whit's Frozen Custard,12,28803,4.5,$,35.50305,-82.52351,Ice Cream & Frozen Yogurt
asheville,Out of the Blue Peruvian Fusion Cuisine,7,28804,5.0,$$,35.6232528686523,-82.5537719726563,Food Trucks
asheville,Izzy's Coffee Den,22,28806,3.5,$,35.58103,-82.6025,Coffee & Tea
asheville,Sugar and Snow Gelato,8,28806,5.0,$,35.512053,-82.600345,Gelato
asheville,Waffle House,23,28805,3.5,$,35.587791,-82.529798,Diners
asheville,McDonald's,62,28803,2.5,$,35.5675330861543,-82.544411560557,Fast Food
asheville,Urban Burrito,42,28804,3.0,$,35.6207389831543,-82.5549087524414,Mexican
asheville,J & S Cafeteria,20,28803,4.0,$,35.5698243335134,-82.5080784549087,Cafes
asheville,Mikado Japanese Steak House,31,28805,3.5,$$,35.59584,-82.53375,Japanese
asheville,Waffle House,20,28801,4.0,$,35.530769,-82.605144,Diners
asheville,Pelican's Snoballs,8,28803,5.0,$,35.5108723145778,-82.5189283333333,Shaved Ice
asheville,Okie Dokie's Smokehouse,172,28778,4.5,$,35.60043,-82.4008999,Barbeque
asheville,Huddle House,13,28803,4.0,$,35.55634,-82.5378,Diners
asheville,Dunkin' Donuts,13,28806,4.0,$,35.5605392456055,-82.637321472168,Coffee & Tea
asheville,Bean Werks Coffee & Tea,16,28806,4.0,$,35.57827,-82.5936,Coffee Roasteries
asheville,Jersey Mike's Subs,15,28805,4.0,$,35.57504,-82.51873,Sandwiches
asheville,The Casual Pint - Asheville,7,28803,5.0,$$,35.50186,-82.52329,Beer Bar
asheville,White Duck Taco Shop,77,28704,4.5,$,35.4846505215929,-82.5328749418259,Tacos
asheville,Cracker Barrel Old Country Store,42,28806,3.0,$,35.5619961421599,-82.6363093223722,American (Traditional)
asheville,Harbor Inn Seafood - Asheville,46,28806,3.0,$,35.52755,-82.60601,Seafood
asheville,The Well-Bred Bakery & Cafe,140,28787,4.5,$$,35.69729,-82.56066,Bakeries
asheville,Noble Kava,7,28801,4.5,$,35.585786,-82.551259,Tea Rooms
asheville,Dickey's Barbecue Pit,21,28803,4.0,$$,35.5124516607859,-82.5249572046414,Barbeque
asheville,Le Bon Café,7,28803,5.0,$,35.5633065,-82.5289998,Coffee & Tea
asheville,Koreana Korean Restaurant,107,28704,4.5,$$,35.451571,-82.52401,Korean
asheville,Cold Stone Creamery,15,28803,4.0,$,35.4851266377699,-82.5570118438275,Ice Cream & Frozen Yogurt
asheville,Bellagio Bistro,33,28804,3.0,$$,35.646217,-82.58002,Italian
asheville,Cocula Mexican Restaurant,44,28805,3.0,$,35.58417,-82.4716399,Mexican
asheville,Buffalo Wild Wings,56,28805,2.5,$$,35.59769,-82.535,American (Traditional)
asheville,Tiger Mountain,20,28801,3.5,$,35.5986099,-82.5538788,Dive Bars
asheville,Burgerworx,9,28803,4.5,$,35.523019,-82.528796,Burgers
asheville,Barberitos,24,28803,3.5,$,35.501058,-82.521359,Mexican
asheville,Jimmy John's,31,28801,3.0,$,35.5944,-82.55182,Sandwiches
asheville,El Chapala Mexican Restaurant,27,28803,3.0,$,35.5702896,-82.5452194,Mexican
asheville,Rita's Italian Ice,6,28806,5.0,$,35.590328,-82.581993,Desserts
asheville,Celebrity's Hotdogs,28,28806,3.5,$,35.513256072998,-82.6021728515625,Hot Dogs
asheville,Cook Out,26,28805,3.5,$,35.5848918191374,-82.5279235839844,Fast Food
asheville,Glass Onion,96,28787,4.5,$$,35.696998,-82.560659,Italian
asheville,China Wok,27,28804,3.5,$,35.6226119995117,-82.5536956787109,Chinese
asheville,Shogun Buffet Hibachi Grill,48,28806,3.0,$$,35.52476,-82.60576,Chinese
asheville,The Sweet Escape,10,28803,4.0,$,35.48528,-82.55368,Ice Cream & Frozen Yogurt
asheville,Atlanta Bread,22,28803,3.5,$,35.55393,-82.53849,Bakeries
asheville,Baked Pie Company,80,28704,4.5,$$,35.484991,-82.526728,Bakeries
asheville,W XYZ Bar,10,28801,4.0,$$,35.59301,-82.5513,Venues & Event Spaces
asheville,Chick-fil-A,11,28805,4.0,$,35.579037,-82.525646,Fast Food
asheville,The Local Joint,146,28730,4.0,$,35.525291,-82.425067,Diners
asheville,Neo Burrito,40,28805,3.0,$,35.58307,-82.52354,Mexican
asheville,Blue Mountain Pizza,149,28787,4.0,$$,35.698228,-82.560205,Italian
asheville,Sly Grog Lounge,6,28801,4.5,$,35.5941,-82.56268,Music Venues
asheville,Red Lobster,36,28805,3.0,$$,35.591384,-82.531013,Seafood
asheville,Chick-fil-A,25,28801,3.5,$,35.60483954,-82.55355385,Fast Food
asheville,Native Kitchen & Social Pub,113,28778,4.5,$$,35.600861,-82.397515,Gastropubs
asheville,TGI Fridays,51,28803,2.5,$$,35.5652395288411,-82.5430062793498,American (Traditional)
asheville,Frank's Roman Pizza,15,28804,3.5,$,35.6413689,-82.5787125,Pizza
asheville,Boston Market,13,28803,4.0,$,35.51119,-82.5260799,Comfort Food
asheville,Doc Brown's BBQ,62,28715,4.5,$$,35.54505,-82.6771512,Food Trucks
asheville,The Fireplace Restaurant,24,28804,3.5,$$,35.6572304,-82.5791702,Seafood
asheville,Moe's Southwest Grill,11,28807,4.0,$,35.61131,-82.55561,Tex-Mex
asheville,El Charro Mexican Restaurant,20,28803,3.5,$$,35.5062799,-82.52384,Mexican
asheville,The Chop House,48,28801,2.5,$$$,35.599231,-82.55083,Steakhouses
asheville,O'Charley's Restaurant & Bar,26,28805,3.0,$$,35.590502,-82.528827,American (Traditional)
asheville,Waffle House,12,28806,4.0,$,35.5608718,-82.6323342,Breakfast & Brunch
asheville,The Prospect,25,28801,3.0,$,35.5887680053711,-82.5540084838867,Bars
asheville,Jonny Mac's Lowcountry Grille & BBQ,95,28732,4.5,$,35.4286769554073,-82.502205977323,Cajun/Creole
asheville,Writer's Bistro,13,28801,3.5,$$$$,35.597656,-82.550102,American (New)
asheville,Pepperoni's Gourmet Pizza - East Asheville,22,28805,3.5,$,35.5866645108223,-82.4887502592801,Pizza
asheville,Bean Vegan Cuisine,89,28704,4.0,$$,35.4809833725603,-82.5250838149113,Vegan
asheville,Creperie and Cafe,96,28787,4.5,$,35.7002468,-82.5603118,Coffee & Tea
asheville,Elena's Mexican Grill,30,28704,3.0,$$,35.4608803,-82.5124283,Mexican
asheville,Panera Bread,36,28803,3.0,$$,35.5021,-82.524066,Sandwiches
asheville,Allgood Coffee,48,28787,4.5,$,35.69616,-82.560093,Coffee & Tea
asheville,La Carreta,29,28814,3.0,$,35.49705,-82.52079,Mexican
asheville,Ivory Road Cafe & Kitchen,42,28704,4.5,$$,35.47325,-82.57901,Cafes
asheville,Chipotle Mexican Grill,45,28803,3.0,$,35.5038719,-82.5240707,Mexican
asheville,Happy Hill Restaurant,15,28806,3.5,$$,35.58159,-82.6072,Breakfast & Brunch
asheville,Cork and Keg Bar,6,28801,4.5,$$,35.5940208,-82.5553207,Wine Bars
asheville,Blue Sky Cafe,105,28732,4.0,$,35.42752,-82.50243,American (Traditional)
asheville,Dunkin' Donuts,9,28804,4.0,$,35.613098,-82.554748,Donuts
asheville,Los Nenes Bakery,6,28806,4.5,$,35.582737,-82.603676,Mexican
asheville,O.Henry's,23,28801,3.0,$,35.59493,-82.5617,Gay Bars
asheville,Adam Dalton Distillery,9,28801,4.0,$,35.586296,-82.55204,Bars
asheville,Moe's Southwest Grill,20,28803,3.0,$,35.55343,-82.538486,Mexican
asheville,Whisk AVL,4,28806,5.0,$$,35.578681639149,-82.5942961871624,Cupcakes
asheville,Grovewood Village,6,28804,4.0,$$$$,35.6213627,-82.5446855,Museums
asheville,Cicis,14,28805,3.5,$,35.5809086337178,-82.521109431982,Pizza
asheville,Momentum Gallery,4,28801,5.0,$,35.59573,-82.55275,Art Galleries
asheville,La Carreta,24,28804,3.0,$$,35.63728,-82.57167,Mexican
asheville,IHOP,20,28805,3.0,$$,35.5853,-82.52845,Breakfast & Brunch
asheville,New Mountain Asheville,15,28801,3.0,$$,35.5945282,-82.5588837,Music Venues
asheville,Asian Wok,21,28806,3.0,$,35.6005899,-82.62355,Chinese
asheville,Chick-fil-A,14,28803,3.5,$,35.505135,-82.524182,Fast Food
asheville,Timo's House,16,28801,3.0,$,35.5943916,-82.5518378,Dance Clubs
asheville,Circle B Ranch BBQ,63,28732,4.5,$,35.438064,-82.535841,Barbeque
asheville,Thirsty Monk Brewery & Pub,68,28803,4.0,$$,35.4859559,-82.5549761,Breweries
asheville,Asaka,22,28803,3.0,$,35.56901,-82.54486,Japanese
asheville,Fairview Tavern,15,28803,3.0,$,35.56585,-82.50897,Cheesesteaks
asheville,Bojangles,8,28806,4.0,$,35.5864716,-82.589653,Fast Food
asheville,Krispy Kreme,18,28806,3.0,$,35.58655,-82.58926,Donuts
asheville,Mountain Mojo,30,28730,4.5,$,35.546107,-82.448258,Cafes
asheville,Asheville Cake,3,28806,5.0,$,35.5780334472656,-82.5881576538086,Bakeries
asheville,Starbucks,9,28806,3.5,$$,35.586698,-82.587045,Coffee & Tea
asheville,McAlister's Deli,21,28805,2.5,$,35.582389831543,-82.5260391235352,Delis
asheville,IHOP,16,28806,3.0,$,35.5615,-82.6335,Breakfast & Brunch
asheville,High Five Coffee - Riverside,10,28804,5.0,$,35.63475,-82.59922,Coffee & Tea
asheville,Starbucks,14,28805,3.0,$$,35.580738,-82.526077,Coffee & Tea
asheville,Beer City Bicycles,11,28804,4.5,$$,35.6205878,-82.5762502,Bikes
asheville,Pull Up at the Peel Deli and Grill,3,28801,5.0,$,35.59138,-82.55113,Sandwiches
asheville,Craft Centric Taproom & Bottleshop,18,28704,5.0,$,35.479411,-82.546073,Beer Bar
asheville,Applebee's Grill + Bar,22,28806,2.5,$$,35.56124,-82.63462,American (Traditional)
asheville,Jersey Mike's Subs,9,28806,3.5,$$,35.58287,-82.603476,Sandwiches
asheville,Mary's Burritos & Beer,39,28704,4.5,$,35.4643516540527,-82.5770111083984,Mexican
asheville,Milk & Honey Organic cafe,28,28704,4.5,$$,35.482249,-82.53717,Juice Bars & Smoothies
asheville,Overlook Restaurant,7,28806,3.5,$$,35.5945105803004,-82.5804134085774,Lounges
asheville,Peaberry Press - Coffee & Smoothie Bar,6,28803,4.0,$$,35.5730133056641,-82.5032424926758,Coffee & Tea
asheville,Brooklyn Bro's,75,28704,4.0,$$,35.462201,-82.512028,Italian
asheville,Breakfast Shoppe,28,28778,4.5,$,35.5994453430176,-82.4038925170898,Comfort Food
asheville,Ryan's,26,28806,2.5,$$,35.52456,-82.6052034,Buffets
asheville,Starbucks,12,28803,3.5,$$,35.523625,-82.529053,Coffee & Tea
asheville,Yama Japanese Steakhouse,13,28806,3.0,$$,35.59016,-82.58272,Japanese
asheville,Arby's,9,28806,3.5,$,35.560733618548,-82.633190224667,Fast Food
asheville,Waffle House,11,28805,3.5,$,35.58459,-82.46242,Diners
asheville,Salsarita's Fresh Mexican Grill,18,28803,3.0,$$,35.4830091,-82.5539912,Mexican
asheville,Soba Sushi and Noodles,67,28787,4.0,$$,35.69911,-82.56084,Sushi Bars
asheville,New 1 China,13,28806,3.0,$,35.5882759094238,-82.5858688354492,Chinese
asheville,Chili's,19,28805,2.5,$$,35.58467,-82.52772,Bars
asheville,Burger King,7,28806,3.5,$,35.5852318,-82.6012497,Burgers
asheville,Tamarind Thai Cusine,57,28704,4.0,$$,35.4443232548331,-82.537016195811,Thai
asheville,Rolled & Roasted,5,28806,4.5,$,35.5809,-82.526672,Coffee & Tea
asheville,Starbucks,9,28803,3.5,$$,35.482783,-82.554696,Coffee & Tea
asheville,Twisted Laurel,74,28787,3.5,$$,35.69607,-82.56002,Greek
asheville,Ben's Penny Mart,3,28801,4.5,$,35.5911944889431,-82.5558366626501,Dive Bars
asheville,Yoshida Express,12,28805,3.0,$,35.586341,-82.50988,Sushi Bars
asheville,Botanas & Beer,25,28715,4.0,$,35.5474619307654,-82.6551604512065,Mexican
asheville,JK's Kitchen,24,28704,4.5,$,35.484851,-82.527654,Breakfast & Brunch
asheville,Frazier's Tavern,3,28801,4.5,$,35.6124559657573,-82.5549302554525,Dive Bars
asheville,French Fryz,51,28704,4.0,$,35.48405,-82.52568,American (Traditional)
asheville,El Paraiso,17,28806,2.5,$,35.5821876525879,-82.604248046875,Mexican
asheville,Bojangles,18,28801,2.5,$,35.60264,-82.55288,Fast Food
asheville,Acropolis Pizza,100,28704,3.5,$$,35.4524026346288,-82.524801492691,Pizza
asheville,Arby's,11,28805,3.0,$,35.584252,-82.468892,Fast Food
asheville,Black Mountain Ciderworks + Meadery,30,28711,4.5,$,35.6086303,-82.3597681,Breweries
asheville,Ingles,8,28806,3.0,$$,35.53074,-82.607,Grocery
asheville,El Lemon,28,28778,4.0,$,35.594547,-82.425766,Mexican
asheville,Firehouse Subs,11,28806,3.0,$,35.5838767,-82.603718,Fast Food
asheville,Earth Fare Cafe,8,28806,3.0,$,35.5924924819795,-82.5755638178605,Juice Bars & Smoothies
asheville,Pot Pie,6,28804,3.5,$$$,35.65895,-82.58121,Desserts
asheville,Fletcher Village Bakery,25,28732,4.5,$$,35.440242,-82.505607,Coffee & Tea
asheville,Fleetwood's,2,28806,5.0,$,35.578343,-82.583933,Dive Bars
asheville,Papa John's Pizza,9,28804,3.0,$$,35.6266403,-82.5525513,Pizza
asheville,Domino's Pizza,19,28805,2.5,$$,35.585632,-82.474632,Pizza
asheville,Post 25,45,28704,3.5,$$,35.4805875625616,-82.5254533608572,American (Traditional)
asheville,Surf N Brew Oyster Bar,63,28732,3.5,$$,35.4403518923216,-82.5056287273765,Seafood
asheville,Bake Shop,7,28803,3.0,$$,35.5413715369177,-82.5527846212203,Coffee & Tea
asheville,El Rebozo Mexican Restaurant,32,28704,4.0,$,35.471677,-82.520293,Mexican
asheville,The Underground,2,28801,5.0,$,35.5949287,-82.5616913,Dance Clubs
asheville,Great Wall Restaurant,11,28803,3.0,$,35.5519943237305,-82.4726181030273,Chinese
asheville,Panda Express,7,28805,3.0,$,35.579334,-82.525497,Chinese
asheville,McDonald's,23,28806,2.0,$,35.557829,-82.640384,Burgers
asheville,Main Street Grill,38,28787,4.0,$$,35.6963996887207,-82.5606079101562,Burgers
asheville,Metro,25,28804,2.0,$,35.630694,-82.554182,Chinese
asheville,Chick-fil-A,10,28805,2.5,$,35.581102,-82.523001,Fast Food
asheville,Four College,9,28801,2.5,$,35.5905876159668,-82.5582962036133,Bars
asheville,Tasty Thai Kitchen,20,28732,4.5,$,35.425853729248,-82.5031509399414,Thai
asheville,Dunkin' Donuts,15,28803,2.5,$,35.48969,-82.52416,Donuts
asheville,Sarku Japan,4,28805,3.5,$,35.5784553161555,-82.5258091255934,Japanese
asheville,Wendy's,9,28803,2.5,$,35.56964,-82.5443,Fast Food
asheville,Casa Torres Mexican Restaurant,45,28704,4.0,$,35.4449234008789,-82.5368499755859,Mexican
asheville,Tommy's Family Restaurant,33,28787,4.0,$,35.7076721191406,-82.5602874755859,American (Traditional)
asheville,KFC,5,28806,3.5,$,35.5865,-82.5918,Fast Food
asheville,Culver's,35,28704,4.0,$,35.469748765255,-82.5196231529117,Burgers
asheville,Taco Bell,5,28806,3.5,$,35.529331,-82.605583,Fast Food
asheville,Ole shakey's,6,28801,3.0,$,35.61053,-82.57677,Dive Bars
asheville,Wendy's,5,28804,3.5,$,35.6191406,-82.5538712,Fast Food
asheville,Papa John's Pizza,6,28803,3.5,$$,35.50305222296,-82.524780502421,Pizza
asheville,Mulligan's Bar In the Crown Plaza,3,28806,3.5,$$,35.5948600769043,-82.5824661254883,Hotels
asheville,Arby's,8,28803,2.5,$$,35.56372,-82.54181,Fast Food
asheville,Jimmy John's,14,28803,2.0,$,35.5664350242569,-82.5400839450612,Sandwiches
asheville,The Black Cloud,3,28806,3.5,$$,35.5776795122937,-82.59247161448,Beer Bar
asheville,Taco Bell,13,28805,2.0,$,35.597229,-82.535126,Fast Food
asheville,Euromarket,4,28806,3.5,$$,35.58274,-82.6036699,Grocery
asheville,Starbucks,6,28806,3.0,$,35.529776,-82.60284,Coffee & Tea
asheville,Papa John's Pizza,11,28806,2.5,$$,35.5778008,-82.6101913,Pizza
asheville,Little Caesars Pizza,3,28803,4.0,$,35.5702323913574,-82.5026626586914,Pizza
asheville,Taco Bell,14,28806,2.5,$,35.583129,-82.605873,Fast Food
asheville,Ciao Y'all,3,28806,3.5,$,35.5667161732921,-82.5740348829223,Food Trucks
asheville,Zaxby's Chicken Fingers & Buffalo Wings,11,28805,2.5,$,35.5833,-82.46646,Chicken Wings
asheville,Sonic Drive-In,8,28805,2.5,$,35.58801,-82.49497,Burgers
asheville,Hardee's,7,28803,2.5,$,35.5661812,-82.5437622,Fast Food
asheville,McDonald's,15,28806,1.5,$,35.529922518612,-82.6053247600794,Fast Food
asheville,Ca's Diner,15,28787,4.5,$,35.69711,-82.56553,Breakfast & Brunch
asheville,The Social Pizzeria,15,28778,4.5,$$,35.60005,-82.40472,Pizza
asheville,McDonald's,10,28803,2.0,$,35.5695447248486,-82.5061238510625,Burgers
asheville,AC Kitchen & Lounge,7,28801,2.5,$$,35.595849,-82.551526,Restaurants
asheville,Blue Agave,31,28732,3.5,$$,35.4431873694256,-82.5356824993362,Mexican
asheville,Carrabba's Italian Grill,43,28704,3.5,$$,35.44454,-82.53738,Italian
asheville,Zaxby's Chicken Fingers & Buffalo Wings,9,28806,2.5,$,35.55766,-82.64064,Fast Food
asheville,Battle Of The Burger,1,28801,5.0,$$,35.5972637858856,-82.5738457,Bars
asheville,Bojangles,13,28805,2.0,$,35.58429,-82.46997,Fast Food
asheville,Merendero,1,28806,5.0,$,35.58144,-82.6018,Food Trucks
asheville,Turkey Creek Grill,15,28748,4.5,$,35.6549,-82.69625,Burgers
asheville,Modesto Bakery,4,28801,3.5,$,35.595554,-82.556638,Bakeries
asheville,Wild Wing Cafe,68,28704,3.0,$$,35.48275,-82.53562,American (New)
asheville,Troyer's Country Amish Blatz,10,28730,4.5,$,35.5395393,-82.4151764,Delis
asheville,Home Free Bagels Bagel Stand,1,28806,5.0,$,35.5788,-82.58937,Food Stands
asheville,Hardee's,11,28806,2.0,$,35.5602989196777,-82.6378707885742,Burgers
asheville,Bax's Roadside Kitchen,1,28806,5.0,$,35.5791588,-82.6090012,Greek
asheville,Arby's,2,28806,4.5,$,35.6020813,-82.6231995,Fast Food
asheville,The Coffee Garage,8,28732,5.0,$,35.43452,-82.50219,Coffee & Tea
asheville,Moments Coffee Bar and Catering,8,28778,5.0,$,35.601305,-82.38498,Coffee & Tea
asheville,Pizza Hut,9,28803,2.5,$$,35.509838104248,-82.5184478759766,Italian
asheville,China Grill,16,28715,4.0,$,35.5471603,-82.6586035,Chinese
asheville,Ingle's,7,28805,2.5,$$,35.59561,-82.53546,Drugstores
asheville,Ron's Taco Shop,3,28801,3.0,$$,35.5962,-82.55472,Food Trucks
asheville,Wendy's,16,28806,1.5,$,35.5618324279785,-82.6328430175781,Burgers
asheville,Pizza Hut,7,28805,2.5,$,35.5659855902195,-82.5099507719278,Italian
asheville,Beef 'O' Brady's,15,28704,4.0,$,35.4471991,-82.5081883,Pubs
asheville,Pulp,2,28801,3.5,$,35.5912430113982,-82.5510810102544,Bars
asheville,Olive Garden Italian Restaurant,31,28704,3.5,$$,35.4461531876917,-82.5340578135724,Italian
asheville,Miami Restaurant,14,28715,4.0,$,35.545319,-82.681017,Greek
asheville,Long John Silver's,2,28806,4.0,$,35.5300207133259,-82.6053196825562,Seafood
asheville,Domino's Pizza,11,28804,2.5,$,35.670409,-82.583951,Pizza
asheville,Moe's Southwest Grill,17,28704,4.0,$,35.4513778686523,-82.5265121459961,Mexican
asheville,Taco Bell,11,28803,2.5,$,35.493479,-82.521286,Fast Food
asheville,Mexico Lindo Mexican Restaurant,3,28803,3.5,$,35.5702896,-82.5452194,Mexican
asheville,McDonald's,6,28805,2.0,$,35.59544,-82.5333,Fast Food
