alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
mcdonalds-raleigh-15,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.8191246456017, 'longitude': -78.6247837543487}",(919) 821-3297,2417.7603198451297,OiP6DGrFU289nHy5KqQA9w,https://s3-media4.fl.yelpcdn.com/bphoto/KdgcMc5UOcyoHTo6CcyChQ/o.jpg,False,"{'address1': '2801 Old Wake Forest Rd', 'address2': '', 'address3': '', 'city': 'Raleigh', 'zip_code': '27609', 'country': 'US', 'state': 'NC', 'display_address': ['2801 Old Wake Forest Rd', 'Raleigh, NC 27609']}",McDonald's,+19198213297,$,2.0,22,[],https://www.yelp.com/biz/mcdonalds-raleigh-15?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
mcdonalds-raleigh-19,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.863362088857, 'longitude': -78.7119748152326}",(919) 781-3702,7072.732823179622,mBXMz_EPWDeyhifnxu8OAg,https://s3-media4.fl.yelpcdn.com/bphoto/0E1oCWzxRolWRNyHcUWsiw/o.jpg,False,"{'address1': '3508 Millbrook Rd', 'address2': '', 'address3': '', 'city': 'Raleigh', 'zip_code': '27613', 'country': 'US', 'state': 'NC', 'display_address': ['3508 Millbrook Rd', 'Raleigh, NC 27613']}",McDonald's,+19197813702,$,2.0,30,[],https://www.yelp.com/biz/mcdonalds-raleigh-19?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
mcdonalds-raleigh-41,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.8160775258033, 'longitude': -78.6943320930004}",(919) 781-0504,3975.688935327121,tkHXwJx7ea7VaCmNTjEiAw,https://s3-media3.fl.yelpcdn.com/bphoto/UN7AxklT559-fR4_JX3ixw/o.jpg,False,"{'address1': '3810 Lake Boone Trl', 'address2': '', 'address3': '', 'city': 'Raleigh', 'zip_code': '27607', 'country': 'US', 'state': 'NC', 'display_address': ['3810 Lake Boone Trl', 'Raleigh, NC 27607']}",McDonald's,+19197810504,$,2.5,12,[],https://www.yelp.com/biz/mcdonalds-raleigh-41?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
starbucks-cary-7,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.760526, 'longitude': -78.741086}",(919) 233-4905,10696.542966284098,TuOam8qp0lrcIw8p1R9MVA,https://s3-media3.fl.yelpcdn.com/bphoto/RgXWBaL76KLMcqywhjjQCg/o.jpg,False,"{'address1': '204 Crossroads Blvd', 'address2': 'Suite 200', 'address3': '', 'city': 'Cary', 'zip_code': '27511', 'country': 'US', 'state': 'NC', 'display_address': ['204 Crossroads Blvd', 'Suite 200', 'Cary, NC 27511']}",Starbucks,+19192334905,$$,3.0,42,[],https://www.yelp.com/biz/starbucks-cary-7?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
starbucks-raleigh-43,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.78347336, 'longitude': -78.67070117}",(919) 513-2013,4757.704869489117,aHZK2mwQ-XzOGSGP3RfNzg,https://s3-media2.fl.yelpcdn.com/bphoto/0dd9rGYve0JGmIn_dKwG7g/o.jpg,False,"{'address1': '1610 Cates Ave', 'address2': '', 'address3': 'Talley Student Center', 'city': 'Raleigh', 'zip_code': '27607', 'country': 'US', 'state': 'NC', 'display_address': ['1610 Cates Ave', 'Talley Student Center', 'Raleigh, NC 27607']}",Starbucks,+19195132013,$,4.5,3,[],https://www.yelp.com/biz/starbucks-raleigh-43?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
gloria-jeans-coffee-raleigh-2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.840273, 'longitude': -78.68044}",(919) 783-8688,3253.7550493676463,L1rkuI5nqmIzOIQqMfdSmg,https://s3-media3.fl.yelpcdn.com/bphoto/FWUebmOmhtSxEkOMVftaWg/o.jpg,False,"{'address1': '4325 Glenwood Ave', 'address2': 'Space 1114', 'address3': '', 'city': 'Raleigh', 'zip_code': '27612', 'country': 'US', 'state': 'NC', 'display_address': ['4325 Glenwood Ave', 'Space 1114', 'Raleigh, NC 27612']}",Gloria Jean's Coffee,+19197838688,$,2.5,10,[],https://www.yelp.com/biz/gloria-jeans-coffee-raleigh-2?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
mcdonalds-raleigh-34,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.8387921407526, 'longitude': -78.6115391633939}",(919) 862-1996,3967.154749052307,5LUSYETTXJviCSYB2vAklg,https://s3-media3.fl.yelpcdn.com/bphoto/eRynN3qj4HFwEIOZUi7Ifg/o.jpg,False,"{'address1': '4212 Wake Forest Rd', 'address2': '', 'address3': '', 'city': 'Raleigh', 'zip_code': '27609', 'country': 'US', 'state': 'NC', 'display_address': ['4212 Wake Forest Rd', 'Raleigh, NC 27609']}",McDonald's,+19198621996,$,2.5,10,[],https://www.yelp.com/biz/mcdonalds-raleigh-34?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
mcdonalds-raleigh-43,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 35.9092435498945, 'longitude': -78.7275002896786}",(919) 841-9282,11785.399783687579,rX2YZTC_GOIPyuhGIQhtbQ,https://s3-media2.fl.yelpcdn.com/bphoto/CXFwhNfS2FVmROXqV7j5ZA/o.jpg,False,"{'address1': '10100 Leesville Rd', 'address2': '', 'address3': '', 'city': 'Raleigh', 'zip_code': '27613', 'country': 'US', 'state': 'NC', 'display_address': ['10100 Leesville Rd', 'Raleigh, NC 27613']}",McDonald's,+19198419282,$,2.5,16,[],https://www.yelp.com/biz/mcdonalds-raleigh-43?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
mcdonalds-raleigh-24,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.90633, 'longitude': -78.601383}",(919) 845-5502,10272.496037310708,EO1GpNnICiDrig7ieT2IbA,https://s3-media2.fl.yelpcdn.com/bphoto/vIEwvHjpRwIeDdd91L4HRA/o.jpg,False,"{'address1': '9698 Falls Of Neuse Rd', 'address2': '', 'address3': '', 'city': 'Raleigh', 'zip_code': '27615', 'country': 'US', 'state': 'NC', 'display_address': ['9698 Falls Of Neuse Rd', 'Raleigh, NC 27615']}",McDonald's,+19198455502,$,2.0,24,[],https://www.yelp.com/biz/mcdonalds-raleigh-24?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
dunkin-donuts-raleigh,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.7357958664346, 'longitude': -78.6497719284719}",(919) 661-7377,9720.218468177456,2TSNwz0Rdr2S7grTy1JA8w,https://s3-media4.fl.yelpcdn.com/bphoto/lQcSx0O5v_wUthMwvHQ_tg/o.jpg,False,"{'address1': '3209 S Wilmington St', 'address2': '', 'address3': '', 'city': 'Raleigh', 'zip_code': '27603', 'country': 'US', 'state': 'NC', 'display_address': ['3209 S Wilmington St', 'Raleigh, NC 27603']}",Dunkin' Donuts,+19196617377,$,1.5,30,[],https://www.yelp.com/biz/dunkin-donuts-raleigh?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
port-city-java-raleigh-6,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 35.79738, 'longitude': -78.70438}",(919) 513-3226,5595.477486725838,8SiZNpEGwd6AGTCCseQNJQ,https://s3-media3.fl.yelpcdn.com/bphoto/_iHdmswH4AXq4zoZ5ZjorQ/o.jpg,False,"{'address1': '1052 William Moore Dr', 'address2': None, 'address3': 'NCSU Vet School', 'city': 'Raleigh', 'zip_code': '27695', 'country': 'US', 'state': 'NC', 'display_address': ['1052 William Moore Dr', 'NCSU Vet School', 'Raleigh, NC 27695']}",Port City Java,+19195133226,$,4.5,2,[],https://www.yelp.com/biz/port-city-java-raleigh-6?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
benelux-coffee-raleigh-4,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.783676, 'longitude': -78.659011}",(919) 828-5925,4395.24894342871,yyRHGCulfLLHiCUG6SjlkQ,https://s3-media2.fl.yelpcdn.com/bphoto/mquUBl5I-rjlMdYBeVc00g/o.jpg,False,"{'address1': '1603 Hillsborough St', 'address2': '', 'address3': '', 'city': 'Raleigh', 'zip_code': '27605', 'country': 'US', 'state': 'NC', 'display_address': ['1603 Hillsborough St', 'Raleigh, NC 27605']}",Benelux Coffee,+19198285925,$$,3.0,5,[],https://www.yelp.com/biz/benelux-coffee-raleigh-4?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
java-jive-cary-2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]","{'latitude': 35.72829, 'longitude': -78.7766}",(919) 816-8888,15486.710580482732,AI3NAhvUlLFFayd9fyy28A,https://s3-media4.fl.yelpcdn.com/bphoto/R2oftZrCYFkPG4PEl32NtQ/o.jpg,False,"{'address1': '2425 Kildaire Farm Rd', 'address2': '', 'address3': '', 'city': 'Cary', 'zip_code': '27511', 'country': 'US', 'state': 'NC', 'display_address': ['2425 Kildaire Farm Rd', 'Cary, NC 27511']}",Java Jive,+19198168888,$,3.5,60,[],https://www.yelp.com/biz/java-jive-cary-2?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
starbucks-raleigh-30,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.837276, 'longitude': -78.642334}",,1753.8007623709568,0LLBbJ2JGCN344DEx06UEA,https://s3-media2.fl.yelpcdn.com/bphoto/8Pv33NKbDer0v94YB8Aw-w/o.jpg,False,"{'address1': '4191 The Circle At N Hills St.', 'address2': '', 'address3': 'Target', 'city': 'Raleigh', 'zip_code': '27609', 'country': 'US', 'state': 'NC', 'display_address': ['4191 The Circle At N Hills St.', 'Target', 'Raleigh, NC 27609']}",Starbucks,,,3.5,3,[],https://www.yelp.com/biz/starbucks-raleigh-30?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
mcdonalds-raleigh-8,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.7852416, 'longitude': -78.6879679}",(919) 833-7882,5372.169159487352,Hq76GlPYYA87g6DzEbR0Dg,https://s3-media2.fl.yelpcdn.com/bphoto/LmfqQmHFxob3w_vV0dEwDg/o.jpg,False,"{'address1': '3710 Western Blvd', 'address2': '', 'address3': '', 'city': 'Raleigh', 'zip_code': '27606', 'country': 'US', 'state': 'NC', 'display_address': ['3710 Western Blvd', 'Raleigh, NC 27606']}",McDonald's,+19198337882,$,1.5,34,[],https://www.yelp.com/biz/mcdonalds-raleigh-8?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
mcdonalds-raleigh-27,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.7900417, 'longitude': -78.7407728}",(919) 233-4144,8885.79157102724,5eanf5RsFacxSaZ_6PpUkQ,https://s3-media1.fl.yelpcdn.com/bphoto/WC9OpM8bxrpK2Y8HgL4UVw/o.jpg,False,"{'address1': '601 Corporate Center Dr', 'address2': '', 'address3': '', 'city': 'Raleigh', 'zip_code': '27607', 'country': 'US', 'state': 'NC', 'display_address': ['601 Corporate Center Dr', 'Raleigh, NC 27607']}",McDonald's,+19192334144,$,1.5,25,[],https://www.yelp.com/biz/mcdonalds-raleigh-27?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
starbucks-cary-10,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.74615, 'longitude': -78.74189}",(919) 851-6439,11851.069958069635,PMHAWDToyRNLvnK0Dh_r0w,https://s3-media3.fl.yelpcdn.com/bphoto/5-Du9sUYLXl6_yB3Jt63pQ/o.jpg,False,"{'address1': '8204 Tryon Woods Dr', 'address2': 'Suite 120', 'address3': None, 'city': 'Cary', 'zip_code': '27518', 'country': 'US', 'state': 'NC', 'display_address': ['8204 Tryon Woods Dr', 'Suite 120', 'Cary, NC 27518']}",Starbucks,+19198516439,$,4.0,20,[],https://www.yelp.com/biz/starbucks-cary-10?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
dunkin-donuts-raleigh-7,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.887576, 'longitude': -78.74405}",(919) 784-0050,11016.860399601861,qBK2u72zBW0IaNvAQaPr0g,https://s3-media2.fl.yelpcdn.com/bphoto/NcPfOfkcnHccJQc9huCBqA/o.jpg,False,"{'address1': '8710 Glenwood Ave', 'address2': 'Ste 101', 'address3': None, 'city': 'Raleigh', 'zip_code': '27617', 'country': 'US', 'state': 'NC', 'display_address': ['8710 Glenwood Ave', 'Ste 101', 'Raleigh, NC 27617']}",Dunkin' Donuts,+19197840050,$,2.0,16,[],https://www.yelp.com/biz/dunkin-donuts-raleigh-7?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
mcdonalds-raleigh-5,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.9002554552376, 'longitude': -78.681468218565}",(919) 847-8111,8993.423770210686,KU3UDEcj6SRE65cXR-dFcg,https://s3-media4.fl.yelpcdn.com/bphoto/PSsuFPZB48052m_HUKF4Ug/o.jpg,False,"{'address1': '8305 Creedmoor Rd', 'address2': '', 'address3': '', 'city': 'Raleigh', 'zip_code': '27613', 'country': 'US', 'state': 'NC', 'display_address': ['8305 Creedmoor Rd', 'Raleigh, NC 27613']}",McDonald's,+19198478111,$,2.0,13,[],https://www.yelp.com/biz/mcdonalds-raleigh-5?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
starbucks-cary-6,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.827094393612, 'longitude': -78.770812}",(919) 677-6104,10799.521342085614,f8xxcdOcs3H3C3t7cDqmgA,https://s3-media3.fl.yelpcdn.com/bphoto/dxf3g7ExC3r13MAcvOelow/o.jpg,False,"{'address1': '125 Weston Parkway', 'address2': '', 'address3': '', 'city': 'Cary', 'zip_code': '27513', 'country': 'US', 'state': 'NC', 'display_address': ['125 Weston Parkway', 'Cary, NC 27513']}",Starbucks,+19196776104,$,3.0,26,[],https://www.yelp.com/biz/starbucks-cary-6?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
mcdonalds-raleigh-29,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.7905898785025, 'longitude': -78.6625423411045}",(919) 833-9101,3770.011057460132,OpD-wgudQfV5FHfIhLohvQ,https://s3-media2.fl.yelpcdn.com/bphoto/UGWKjOvjB4JUOwgTKRIR_g/o.jpg,False,"{'address1': '416 Oberlin Rd', 'address2': '', 'address3': '', 'city': 'Raleigh', 'zip_code': '27605', 'country': 'US', 'state': 'NC', 'display_address': ['416 Oberlin Rd', 'Raleigh, NC 27605']}",McDonald's,+19198339101,$,1.5,13,[],https://www.yelp.com/biz/mcdonalds-raleigh-29?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
mcdonalds-raleigh-9,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.8799164272446, 'longitude': -78.6464238166809}",(919) 846-9903,6320.209892608782,5pZhQiXoqJYYjdbTbRHPnw,https://s3-media2.fl.yelpcdn.com/bphoto/mZ-Wb8plTTHtqqo9VOoEYw/o.jpg,False,"{'address1': '7301 Six Forks Rd', 'address2': None, 'address3': None, 'city': 'Raleigh', 'zip_code': '27615', 'country': 'US', 'state': 'NC', 'display_address': ['7301 Six Forks Rd', 'Raleigh, NC 27615']}",McDonald's,+19198469903,$,1.5,13,[],https://www.yelp.com/biz/mcdonalds-raleigh-9?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
starbucks-cary-9,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.771534, 'longitude': -78.762499}",(919) 468-9908,11572.005424271121,E94bJNHEz0WD4G-zay3DsQ,https://s3-media3.fl.yelpcdn.com/bphoto/O0kueRcLIY8vfIQHO1lB4A/o.jpg,False,"{'address1': '1107 Walnut Street', 'address2': 'Suite 102', 'address3': None, 'city': 'Cary', 'zip_code': '27511', 'country': 'US', 'state': 'NC', 'display_address': ['1107 Walnut Street', 'Suite 102', 'Cary, NC 27511']}",Starbucks,+19194689908,$$,3.5,15,[],https://www.yelp.com/biz/starbucks-cary-9?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
port-city-java-raleigh-4,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 35.7700231, 'longitude': -78.6783053}",(919) 513-0823,6401.59419237112,nDUA2K3YRETIbmM4z-aufA,https://s3-media2.fl.yelpcdn.com/bphoto/eiadz3UKrrA_uRe_yQNNLg/o.jpg,False,"{'address1': '1000 Main Campus Dr', 'address2': '', 'address3': 'Textiles Bldg, Centennial Campus', 'city': 'Raleigh', 'zip_code': '27695', 'country': 'US', 'state': 'NC', 'display_address': ['1000 Main Campus Dr', 'Textiles Bldg, Centennial Campus', 'Raleigh, NC 27695']}",Port City Java,+19195130823,$$,3.0,4,[],https://www.yelp.com/biz/port-city-java-raleigh-4?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
dunkin-donuts-raleigh-8,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'donuts', 'title': 'Donuts'}]","{'latitude': 35.8417176029815, 'longitude': -78.6125540247755}",(919) 876-9700,4040.629990527115,LFv4eQjBYSmjM30ZJGLyTQ,https://s3-media3.fl.yelpcdn.com/bphoto/9SBg5yQ-O0LHiZR4BhQEpg/o.jpg,False,"{'address1': '4415 Falls Of Neuse Rd', 'address2': None, 'address3': None, 'city': 'Raleigh', 'zip_code': '27609', 'country': 'US', 'state': 'NC', 'display_address': ['4415 Falls Of Neuse Rd', 'Raleigh, NC 27609']}",Dunkin' Donuts,+19198769700,,1.5,12,[],https://www.yelp.com/biz/dunkin-donuts-raleigh-8?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
mcdonalds-raleigh-39,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.8701926475536, 'longitude': -78.5801088018434}",(919) 878-5907,8262.417737166159,bZm7vMFyk7PL6upnKZ1JjQ,https://s3-media3.fl.yelpcdn.com/bphoto/74hW12hA_F-XNjca1g5kMA/o.jpg,False,"{'address1': '6250 Capital Blvd', 'address2': '', 'address3': '', 'city': 'Raleigh', 'zip_code': '27616', 'country': 'US', 'state': 'NC', 'display_address': ['6250 Capital Blvd', 'Raleigh, NC 27616']}",McDonald's,+19198785907,$,1.5,12,[],https://www.yelp.com/biz/mcdonalds-raleigh-39?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
paradise-hookah-lounge-raleigh,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'hookah_bars', 'title': 'Hookah Bars'}]","{'latitude': 35.8307228088379, 'longitude': -78.5853271484375}",(919) 615-3305,5996.550258386465,HZzaYQ1tgWazdDjk39GO2Q,https://s3-media2.fl.yelpcdn.com/bphoto/6k0Fxfo3-ECXNPOF6o9_pg/o.jpg,False,"{'address1': '3629 Capital Blvd', 'address2': '', 'address3': '', 'city': 'Raleigh', 'zip_code': '27604', 'country': 'US', 'state': 'NC', 'display_address': ['3629 Capital Blvd', 'Raleigh, NC 27604']}",Paradise Hookah Lounge,+19196153305,$$,2.0,10,[],https://www.yelp.com/biz/paradise-hookah-lounge-raleigh?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
circle-k-raleigh,"[{'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'servicestations', 'title': 'Gas Stations'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.84836, 'longitude': -78.60065}",(919) 850-2139,5343.118012852056,37BvEZ4jLRinsYlJ-fLoZQ,https://s3-media2.fl.yelpcdn.com/bphoto/YvvYLPbB3Jeusu_NDs4HIw/o.jpg,False,"{'address1': '2108 East Millbrook Rd', 'address2': '', 'address3': '', 'city': 'Raleigh', 'zip_code': '27604', 'country': 'US', 'state': 'NC', 'display_address': ['2108 East Millbrook Rd', 'Raleigh, NC 27604']}",Circle K,+19198502139,$$,3.5,2,[],https://www.yelp.com/biz/circle-k-raleigh?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
mcdonalds-raleigh-44,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 35.7724070648646, 'longitude': -78.6379974335568}",(919) 833-7800,5771.191704915635,zu9uFl1tOOER1z1D_VxplQ,https://s3-media2.fl.yelpcdn.com/bphoto/OSB8NWpwMpD6XLrJi-qhXg/o.jpg,False,"{'address1': '105 E South St', 'address2': '', 'address3': '', 'city': 'Raleigh', 'zip_code': '27602', 'country': 'US', 'state': 'NC', 'display_address': ['105 E South St', 'Raleigh, NC 27602']}",McDonald's,+19198337800,$,1.5,15,[],https://www.yelp.com/biz/mcdonalds-raleigh-44?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
circle-k-raleigh-13,"[{'alias': 'servicestations', 'title': 'Gas Stations'}, {'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.85631, 'longitude': -78.71168}",(919) 510-7976,6573.254954561997,q-nEQZseK8A_9OzRGjCQWw,https://s3-media2.fl.yelpcdn.com/bphoto/VPC4F3j11qdpFQG9r-TYiw/o.jpg,False,"{'address1': '4501 Delta Lake Dr', 'address2': '', 'address3': '', 'city': 'Raleigh', 'zip_code': '27612', 'country': 'US', 'state': 'NC', 'display_address': ['4501 Delta Lake Dr', 'Raleigh, NC 27612']}",Circle K,+19195107976,$$,3.0,3,[],https://www.yelp.com/biz/circle-k-raleigh-13?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
k-and-s-cafeteria-raleigh-7,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.7678038, 'longitude': -78.7407527}",,10022.900318064841,dE8lP-tsgIeveYoCnuatng,,False,"{'address1': '1177 Buck Jones Rd', 'address2': '', 'address3': '', 'city': 'Raleigh', 'zip_code': '27606', 'country': 'US', 'state': 'NC', 'display_address': ['1177 Buck Jones Rd', 'Raleigh, NC 27606']}",K&S Cafeteria,,$,3.5,3,[],https://www.yelp.com/biz/k-and-s-cafeteria-raleigh-7?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
