alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
kona-chameleon-carrboro,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]","{'latitude': 35.9125823974609, 'longitude': -79.0820159912109}",,3268.500771001187,EZ2WuBwn4UUMwpC6ox9Zyg,https://s3-media3.fl.yelpcdn.com/bphoto/Ruyt43fxEyLE-Lk3FUEOGQ/o.jpg,False,"{'address1': '', 'address2': '', 'address3': '', 'city': 'Carrboro', 'zip_code': '27510', 'country': 'US', 'state': 'NC', 'display_address': ['Carrboro, NC 27510']}",Kona Chameleon,,$$,3.5,3,[],https://www.yelp.com/biz/kona-chameleon-carrboro?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
starbucks-durham-10,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 36.057789, 'longitude': -78.929445}",(919) 471-2957,18686.674837709856,8TGNv7a4eJEW-MFAel7_fg,https://s3-media1.fl.yelpcdn.com/bphoto/aqKl1jAzXWvHnjAKrTVhBA/o.jpg,False,"{'address1': '3801 Guess Road', 'address2': None, 'address3': None, 'city': 'Durham', 'zip_code': '27705', 'country': 'US', 'state': 'NC', 'display_address': ['3801 Guess Road', 'Durham, NC 27705']}",Starbucks,+19194712957,$,3.0,35,[],https://www.yelp.com/biz/starbucks-durham-10?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
sheetz-cary,"[{'alias': 'servicestations', 'title': 'Gas Stations'}, {'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.8602746, 'longitude': -78.8948848}",(919) 316-7779,15151.405505707544,NmX248l48SKYtNOey94o3A,https://s3-media1.fl.yelpcdn.com/bphoto/jvuTvGd5j42OUXbJFzQNXA/o.jpg,False,"{'address1': '4010 Convenience Ln', 'address2': '', 'address3': '', 'city': 'Cary', 'zip_code': '27519', 'country': 'US', 'state': 'NC', 'display_address': ['4010 Convenience Ln', 'Cary, NC 27519']}",Sheetz,+19193167779,$,4.0,10,[],https://www.yelp.com/biz/sheetz-cary?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
allday-cafe-durham,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bagels', 'title': 'Bagels'}]","{'latitude': 35.99654, 'longitude': -78.90102}",(984) 329-9500,15676.068926295373,jOo9MS2ihftKwfD5dYqmiA,https://s3-media4.fl.yelpcdn.com/bphoto/ajyFy8WrAyPUKwXZ50i3Cg/o.jpg,False,"{'address1': '202 N Corcoran St', 'address2': None, 'address3': '', 'city': 'Durham', 'zip_code': '27701', 'country': 'US', 'state': 'NC', 'display_address': ['202 N Corcoran St', 'Durham, NC 27701']}",Allday Cafe,+19843299500,$$,4.0,9,[],https://www.yelp.com/biz/allday-cafe-durham?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
starbucks-durham-5,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.904152, 'longitude': -78.95306}",(919) 425-0001,8587.986982049251,MqqnYv3Iv-pkqvrBayR2Tg,https://s3-media2.fl.yelpcdn.com/bphoto/5rEvJK79j2KFHNCFcB7-Fg/o.jpg,False,"{'address1': '8210 Renaissance Pkwy', 'address2': '', 'address3': 'Target', 'city': 'Durham', 'zip_code': '27713', 'country': 'US', 'state': 'NC', 'display_address': ['8210 Renaissance Pkwy', 'Target', 'Durham, NC 27713']}",Starbucks,+19194250001,$,3.0,11,[],https://www.yelp.com/biz/starbucks-durham-5?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
starbucks-durham-7,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.959575, 'longitude': -78.959011}",(919) 489-9887,9085.12439443315,U6uU4-_he0_iu3cENQcUJA,https://s3-media2.fl.yelpcdn.com/bphoto/gZrumfmB_RXIeFAGo0TGxQ/o.jpg,False,"{'address1': '1817 Martin Luther King Pkwy', 'address2': '', 'address3': 'Harris Teeter', 'city': 'Durham', 'zip_code': '27707', 'country': 'US', 'state': 'NC', 'display_address': ['1817 Martin Luther King Pkwy', 'Harris Teeter', 'Durham, NC 27707']}",Starbucks,+19194899887,$,2.5,20,[],https://www.yelp.com/biz/starbucks-durham-7?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
twinnies-durham,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 36.00414, 'longitude': -78.93932}",(919) 660-3944,13707.576831886034,R018QSGaZoZPXiQDYnRX0g,https://s3-media1.fl.yelpcdn.com/bphoto/v4yYzoUioKrQ2nhijeR9Ww/o.jpg,False,"{'address1': 'Research Drive Duke West Campus', 'address2': '', 'address3': '', 'city': 'Durham', 'zip_code': '27710', 'country': 'US', 'state': 'NC', 'display_address': ['Research Drive Duke West Campus', 'Durham, NC 27710']}",Twinnie's,+19196603944,$,4.0,7,[],https://www.yelp.com/biz/twinnies-durham?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
tenco-coffee-chapel-hill,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.90822, 'longitude': -79.04585}",(919) 336-9954,5912.605943127044,mfM_pCpcTYfCkiXgz37gRw,https://s3-media4.fl.yelpcdn.com/bphoto/S0AgBkdCM2tJOJZCiVojTg/o.jpg,False,"{'address1': '', 'address2': '', 'address3': None, 'city': 'Chapel Hill', 'zip_code': '27514', 'country': 'US', 'state': 'NC', 'display_address': ['Chapel Hill, NC 27514']}",Tenco Coffee,+19193369954,,3.0,1,[],https://www.yelp.com/biz/tenco-coffee-chapel-hill?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
starbucks-durham-15,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 36.047806, 'longitude': -78.903635}",(919) 451-7305,19249.734023302233,k0cbr8JyBkwOygcSnB38og,https://s3-media1.fl.yelpcdn.com/bphoto/9J5XAOV1H1sjGnBrAoseGQ/o.jpg,False,"{'address1': '4201 N Roxboro Street', 'address2': '', 'address3': '', 'city': 'Durham', 'zip_code': '27707', 'country': 'US', 'state': 'NC', 'display_address': ['4201 N Roxboro Street', 'Durham, NC 27707']}",Starbucks,+19194517305,$,3.5,10,[],https://www.yelp.com/biz/starbucks-durham-15?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
starbucks-cary-4,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.789662, 'longitude': -78.869992}",(919) 387-3482,21456.71056832808,dgzj0TiXWymhq7udZMH3yA,https://s3-media4.fl.yelpcdn.com/bphoto/DuVQER6symk_LIWexii2rA/o.jpg,False,"{'address1': '2840 NC Highway 55', 'address2': None, 'address3': None, 'city': 'Cary', 'zip_code': '27519', 'country': 'US', 'state': 'NC', 'display_address': ['2840 NC Highway 55', 'Cary, NC 27519']}",Starbucks,+19193873482,$,2.5,31,[],https://www.yelp.com/biz/starbucks-cary-4?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
dunkin-donuts-durham-8,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.9189088698072, 'longitude': -78.9601558072869}",,7787.163035223131,fh6UtdybM_9DZ3EazOvOwA,https://s3-media3.fl.yelpcdn.com/bphoto/pnRK-KybuM93BErkclPkXA/o.jpg,False,"{'address1': '1217 N Carolina 54', 'address2': '', 'address3': '', 'city': 'Durham', 'zip_code': '27713', 'country': 'US', 'state': 'NC', 'display_address': ['1217 N Carolina 54', 'Durham, NC 27713']}",Dunkin' Donuts,,$,3.0,6,[],https://www.yelp.com/biz/dunkin-donuts-durham-8?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
dunkin-donuts-durham-9,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 36.0091696936916, 'longitude': -78.9444137711316}",(919) 309-0000,13604.042024092636,cPcqeVdiK-ddTz7BjfJLxQ,https://s3-media2.fl.yelpcdn.com/bphoto/-dagzLbtUAKFmBDy5Lkgrg/o.jpg,False,"{'address1': '2608 Erwin Rd', 'address2': '', 'address3': 'Pavilion East Building', 'city': 'Durham', 'zip_code': '27705', 'country': 'US', 'state': 'NC', 'display_address': ['2608 Erwin Rd', 'Pavilion East Building', 'Durham, NC 27705']}",Dunkin' Donuts,+19193090000,$,2.5,20,[],https://www.yelp.com/biz/dunkin-donuts-durham-9?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
southern-mudd-expresso-chapel-hill,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.9108489, 'longitude': -78.9838541}",,5634.540219990008,Gscr9DyYHMAbn8a1JC3zqw,https://s3-media1.fl.yelpcdn.com/bphoto/7xIqwQwfqIc7yldN5qhR_w/o.jpg,False,"{'address1': '6118 Farrington Rd', 'address2': '', 'address3': 'Parking Lot Coffee Kiosk', 'city': 'Chapel Hill', 'zip_code': '27515', 'country': 'US', 'state': 'NC', 'display_address': ['6118 Farrington Rd', 'Parking Lot Coffee Kiosk', 'Chapel Hill, NC 27515']}",Southern Mudd Expresso,,$,1.5,2,[],https://www.yelp.com/biz/southern-mudd-expresso-chapel-hill?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
starbucks-durham-6,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 36.00708069, 'longitude': -78.93771923}",(919) 681-9702,13853.48315834294,FPN3A9f2J-pq7not7VpGDg,https://s3-media1.fl.yelpcdn.com/bphoto/4IsBdHsKHC37-VAIVtuOeA/o.jpg,False,"{'address1': '2301 Erwin Rd', 'address2': '', 'address3': 'Duke University Hospital', 'city': 'Durham', 'zip_code': '27705', 'country': 'US', 'state': 'NC', 'display_address': ['2301 Erwin Rd', 'Duke University Hospital', 'Durham, NC 27705']}",Starbucks,+19196819702,$$,3.0,13,[],https://www.yelp.com/biz/starbucks-durham-6?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
mcdonalds-durham-5,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.97017, 'longitude': -78.95842}",(919) 490-6209,9761.443991554595,Y60JMYlz1V3mwS4_u7I8UQ,https://s3-media2.fl.yelpcdn.com/bphoto/DMsDKXIbC0jDi1Q05Qg0sw/o.jpg,False,"{'address1': '3117 Tower Blvd', 'address2': '', 'address3': '', 'city': 'Durham', 'zip_code': '27707', 'country': 'US', 'state': 'NC', 'display_address': ['3117 Tower Blvd', 'Durham, NC 27707']}",McDonald's,+19194906209,$,2.0,15,[],https://www.yelp.com/biz/mcdonalds-durham-5?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
dunkin-donuts-cary-4,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.820613, 'longitude': -78.901811}",(919) 481-4477,17031.331479846456,8WUTv19XeJa4j6q80Dm5ig,https://s3-media2.fl.yelpcdn.com/bphoto/73h1Y_va79o_PEmdWRw8Dw/o.jpg,False,"{'address1': '10030 Green Level Church Rd', 'address2': 'Ste 800', 'address3': '', 'city': 'Cary', 'zip_code': '27519', 'country': 'US', 'state': 'NC', 'display_address': ['10030 Green Level Church Rd', 'Ste 800', 'Cary, NC 27519']}",Dunkin' Donuts,+19194814477,$,2.0,39,[],https://www.yelp.com/biz/dunkin-donuts-cary-4?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
waffles-and-kahve-durham,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'waffles', 'title': 'Waffles'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.995418548584, 'longitude': -78.8964385986328}",(919) 376-6090,15716.819765323224,N_u20fIz2RlYyOk2xwU5eg,https://s3-media4.fl.yelpcdn.com/bphoto/JeriVtkhO7XKZPZh9a490g/o.jpg,False,"{'address1': '', 'address2': '', 'address3': None, 'city': 'Durham', 'zip_code': '', 'country': 'US', 'state': 'NC', 'display_address': ['Durham, NC']}",Waffles & Kahve,+19193766090,,5.0,2,[],https://www.yelp.com/biz/waffles-and-kahve-durham?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
core-café-durham-4,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 35.96464, 'longitude': -78.95466}",(919) 525-6202,9729.694261663824,MVZsqUPmLTLaDclKXTsyQQ,https://s3-media2.fl.yelpcdn.com/bphoto/KukIxtxh7RdhBaNwy54Zog/o.jpg,False,"{'address1': '3211 Shannon Rd', 'address2': 'Ste 106', 'address3': None, 'city': 'Durham', 'zip_code': '27707', 'country': 'US', 'state': 'NC', 'display_address': ['3211 Shannon Rd', 'Ste 106', 'Durham, NC 27707']}",CORE café,+19195256202,,5.0,1,[],https://www.yelp.com/biz/core-caf%C3%A9-durham-4?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
mcdonalds-morrisville,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.8189, 'longitude': -78.84482}",(919) 460-7228,21321.423643386443,6lFkk-Q0vZJrigwPzyMWbw,https://s3-media1.fl.yelpcdn.com/bphoto/bjKmnSUYPLjs3sTv2cXp5w/o.jpg,False,"{'address1': '1001 Morrisville-carpenter Dr', 'address2': None, 'address3': None, 'city': 'Morrisville', 'zip_code': '27560', 'country': 'US', 'state': 'NC', 'display_address': ['1001 Morrisville-carpenter Dr', 'Morrisville, NC 27560']}",McDonald's,+19194607228,$,2.0,22,[],https://www.yelp.com/biz/mcdonalds-morrisville?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
mcdonalds-durham-13,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 36.0514411733351, 'longitude': -78.9040457330157}",(919) 477-7954,19527.763328911034,CTXOEWn1uScXCJWqIBZBMQ,https://s3-media2.fl.yelpcdn.com/bphoto/wLTWVTzzolbCWwJEdHY6ng/o.jpg,False,"{'address1': '4301 Roxboro Rd', 'address2': 'Ste 6160', 'address3': '', 'city': 'Durham', 'zip_code': '27704', 'country': 'US', 'state': 'NC', 'display_address': ['4301 Roxboro Rd', 'Ste 6160', 'Durham, NC 27704']}",McDonald's,+19194777954,$,3.5,7,[],https://www.yelp.com/biz/mcdonalds-durham-13?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
dunkin-donuts-durham-10,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 36.019829, 'longitude': -78.9484458}",(919) 819-7039,14271.529533632336,-3wp6Riz8CpgaY41oGcxgw,https://s3-media1.fl.yelpcdn.com/bphoto/f32cRnFC9M9TQWMVz5jJ2Q/o.jpg,False,"{'address1': '3459 Hillsborough Rd', 'address2': '', 'address3': '', 'city': 'Durham', 'zip_code': '27705', 'country': 'US', 'state': 'NC', 'display_address': ['3459 Hillsborough Rd', 'Durham, NC 27705']}",Dunkin Donuts,+19198197039,$,2.0,18,[],https://www.yelp.com/biz/dunkin-donuts-durham-10?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
mcdonalds-durham-21,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 35.9026089, 'longitude': -78.8953359}",(919) 572-6646,13773.874917213381,mm9VK2ZeNKnCWG59Ty-oLA,https://s3-media2.fl.yelpcdn.com/bphoto/JvzVO1eGOi2wThlg-pXidA/o.jpg,False,"{'address1': '4717 Apex Hwy', 'address2': None, 'address3': None, 'city': 'Durham', 'zip_code': '27713', 'country': 'US', 'state': 'NC', 'display_address': ['4717 Apex Hwy', 'Durham, NC 27713']}",McDonald's,+19195726646,$,2.0,26,[],https://www.yelp.com/biz/mcdonalds-durham-21?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
dunkin-donuts-morrisville-5,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.8188085104014, 'longitude': -78.8457934472758}",(919) 469-4788,21253.64383431857,wO1g9Z3oSNf3FcwlxjFcCQ,https://s3-media2.fl.yelpcdn.com/bphoto/rY_sfXJnmKfeSeX1rHkQuw/o.jpg,False,"{'address1': '3570 Davis Dr', 'address2': None, 'address3': None, 'city': 'Morrisville', 'zip_code': '27560', 'country': 'US', 'state': 'NC', 'display_address': ['3570 Davis Dr', 'Morrisville, NC 27560']}",Dunkin' Donuts,+19194694788,$,1.5,35,[],https://www.yelp.com/biz/dunkin-donuts-morrisville-5?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
ebar-durham,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.904345, 'longitude': -78.941093}",(919) 806-3700,9644.078846138882,A_NSqbcsT4bawaX1mYuzyQ,https://s3-media1.fl.yelpcdn.com/bphoto/r9_2gahpxAXpOlgcH5HSLw/o.jpg,False,"{'address1': '6910 Fayetteville Rd', 'address2': '', 'address3': '', 'city': 'Durham', 'zip_code': '27713', 'country': 'US', 'state': 'NC', 'display_address': ['6910 Fayetteville Rd', 'Durham, NC 27713']}",Ebar,+19198063700,$$,2.5,5,[],https://www.yelp.com/biz/ebar-durham?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
mcdonalds-durham-10,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 35.9486491, 'longitude': -78.923925}",(919) 484-0940,11527.840863405021,9bQwIEe9EWJEtVIf9Vp4gw,https://s3-media2.fl.yelpcdn.com/bphoto/T7tiN4sLwdWfnUAKYzJvQw/o.jpg,False,"{'address1': '3844 S Roxboro St', 'address2': '', 'address3': '', 'city': 'Durham', 'zip_code': '27713', 'country': 'US', 'state': 'NC', 'display_address': ['3844 S Roxboro St', 'Durham, NC 27713']}",McDonald's,+19194840940,$,1.5,24,[],https://www.yelp.com/biz/mcdonalds-durham-10?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
dolce-vita-durham,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 36.0027900569136, 'longitude': -78.9433765411377}",,13156.276928796962,5vbdHQpv0bP74JPikiFzvw,https://s3-media4.fl.yelpcdn.com/bphoto/65LrVTUW4sGCJG5WoBpCLQ/o.jpg,False,"{'address1': '124 Science Dr', 'address2': '', 'address3': 'French Family Science Center', 'city': 'Durham', 'zip_code': '27705', 'country': 'US', 'state': 'NC', 'display_address': ['124 Science Dr', 'French Family Science Center', 'Durham, NC 27705']}",Dolce Vita,,$,3.0,5,[],https://www.yelp.com/biz/dolce-vita-durham?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
mcdonalds-durham,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.8775639271067, 'longitude': -78.850237507454}",(919) 474-8809,18281.29969598751,99KsD_wNl4P0wxPM-rB9iA,https://s3-media2.fl.yelpcdn.com/bphoto/gSVO6tE92L6BcTpsNTF66g/o.jpg,False,"{'address1': '5507 S Miami Blvd', 'address2': '', 'address3': '', 'city': 'Durham', 'zip_code': '27703', 'country': 'US', 'state': 'NC', 'display_address': ['5507 S Miami Blvd', 'Durham, NC 27703']}",McDonald's,+19194748809,$,1.5,31,[],https://www.yelp.com/biz/mcdonalds-durham?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
mcdonalds-durham-11,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.9114247040292, 'longitude': -78.9365295320749}",(919) 806-1345,9951.276349369038,5MsOR2L9Qlgz3MqaCdk1JQ,https://s3-media4.fl.yelpcdn.com/bphoto/JJbtza24witETedjNXtmQw/o.jpg,False,"{'address1': '204 W NC Hwy 54', 'address2': '', 'address3': '', 'city': 'Durham', 'zip_code': '27713', 'country': 'US', 'state': 'NC', 'display_address': ['204 W NC Hwy 54', 'Durham, NC 27713']}",McDonald's,+19198061345,$,2.0,9,[],https://www.yelp.com/biz/mcdonalds-durham-11?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
mcdonalds-durham-8,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 36.0214824065125, 'longitude': -78.9523874223232}",(919) 383-6989,14201.653737561175,ym-fPVgbn-GPeO_UEm49hA,https://s3-media2.fl.yelpcdn.com/bphoto/v3sa9Bpm6CIWX-BSD63SoA/o.jpg,False,"{'address1': '3533 Hillsborough Rd', 'address2': '', 'address3': '', 'city': 'Durham', 'zip_code': '27705', 'country': 'US', 'state': 'NC', 'display_address': ['3533 Hillsborough Rd', 'Durham, NC 27705']}",McDonald's,+19193836989,$,1.5,31,[],https://www.yelp.com/biz/mcdonalds-durham-8?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
mcdonalds-durham-15,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 36.0297159477389, 'longitude': -78.9260478935648}",(919) 471-9669,16407.193222808753,dgucOBN0CHMCSbc3UHhRCg,https://s3-media1.fl.yelpcdn.com/bphoto/JTRvzCxqlhJRlJOSQWh0TQ/o.jpg,False,"{'address1': '2700 Guess Rd', 'address2': '', 'address3': '2700 Guess Road', 'city': 'Durham', 'zip_code': '27705', 'country': 'US', 'state': 'NC', 'display_address': ['2700 Guess Rd', '2700 Guess Road', 'Durham, NC 27705']}",McDonald's,+19194719669,$,2.0,15,[],https://www.yelp.com/biz/mcdonalds-durham-15?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
dunkin-donuts-mebane,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 36.0771245268034, 'longitude': -79.2250257887166}",(919) 304-7476,23802.2520032321,68HNbCcMlTALVRpCOV0_eg,https://s3-media2.fl.yelpcdn.com/bphoto/19wu01gjOBK6e91FxXKHMw/o.jpg,False,"{'address1': '500 Buckhorn Rd', 'address2': '', 'address3': '', 'city': 'Mebane', 'zip_code': '27302', 'country': 'US', 'state': 'NC', 'display_address': ['500 Buckhorn Rd', 'Mebane, NC 27302']}",Dunkin' Donuts,+19193047476,,3.0,5,[],https://www.yelp.com/biz/dunkin-donuts-mebane?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
